LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,TotalSF,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotRmsAbvGrd,GarageArea_YearBuilt,IsRemod,BltRemodDiff,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
21.0,1953,1,1,3,3,0,5,6,5,1973,1973,0,6,6,408.0,3,4,1,4,0,3,1,309.0,6,0.0,174.0,483.0,4,1,483,504,0,987,0.0,0.0,1,1,2,1,3,5,6,0,3,1973.0,3,1.0,264.0,5,5,2,72,0,0,0,0,0,3,4,0,1470.0,8820.0,5922,30,520872.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,83000
73.0,9735,1,1,3,3,0,7,5,5,2006,2007,0,12,13,0.0,3,4,2,2,4,3,6,0.0,6,0.0,384.0,384.0,2,1,754,640,0,1394,0.0,0.0,2,1,3,1,2,7,6,0,3,2007.0,0,2.0,400.0,5,5,2,100,0,0,0,0,0,3,4,0,1778.0,8890.0,6970,35,802400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,167500
45.0,8212,1,0,3,3,0,2,3,3,1914,1950,0,11,12,0.0,3,1,0,4,0,3,5,203.0,6,0.0,661.0,864.0,4,0,864,0,0,864,1.0,0.0,1,0,2,1,3,5,6,0,3,1938.0,3,1.0,200.0,5,1,2,0,0,96,0,0,0,3,4,0,1728.0,5184.0,2592,15,382800.0,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58500
73.0,12925,1,1,0,3,0,2,6,7,1970,1970,0,3,10,0.0,3,4,1,4,4,2,1,865.0,6,0.0,340.0,1205.0,0,1,2117,0,0,2117,0.0,0.0,2,1,4,1,3,7,6,2,2,1970.0,0,2.0,550.0,5,5,2,0,42,0,0,0,0,3,4,0,3322.0,19932.0,12702,42,1083500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,237500
60.0,7200,1,1,3,3,0,5,7,7,1920,1950,0,13,14,0.0,3,4,0,1,4,3,6,0.0,6,0.0,596.0,596.0,0,1,998,764,0,1762,1.0,0.0,1,1,4,1,2,8,6,0,3,1989.0,3,2.0,576.0,5,5,0,36,0,221,0,0,0,3,4,0,2358.0,16506.0,12334,56,1105920.0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,157000
71.0,25339,1,1,3,3,0,2,5,7,1918,2007,0,13,14,0.0,3,2,0,4,4,3,6,0.0,6,0.0,816.0,816.0,0,1,1416,0,0,1416,0.0,0.0,2,0,3,1,2,7,6,0,3,2007.0,3,2.0,576.0,5,5,0,0,0,112,0,0,0,3,4,0,2232.0,11160.0,7080,35,1104768.0,1,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,112000
60.0,9060,1,1,3,3,0,0,6,5,1939,1950,0,14,15,0.0,3,4,0,4,4,2,5,204.0,6,0.0,356.0,560.0,4,1,698,560,0,1258,0.0,0.0,1,0,2,1,3,6,6,0,3,1939.0,3,1.0,280.0,5,5,1,0,0,0,0,0,0,3,2,0,1818.0,10908.0,7548,36,542920.0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,105000
40.0,5436,1,1,3,3,0,0,4,8,1922,2007,0,12,13,0.0,3,2,0,4,4,3,1,735.0,6,0.0,61.0,796.0,2,1,796,358,0,1154,1.0,0.0,1,0,3,1,2,7,6,0,3,1922.0,3,1.0,240.0,5,5,0,0,96,0,0,0,0,3,2,0,1950.0,7800.0,4616,28,461280.0,1,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,125500
80.0,16692,1,1,0,3,0,5,7,5,1978,1978,0,9,10,184.0,3,4,1,2,4,3,1,790.0,3,469.0,133.0,1392.0,4,1,1392,1392,0,2784,1.0,0.0,3,1,5,1,2,12,6,2,5,1978.0,2,2.0,564.0,5,5,2,0,112,0,0,440,519,1,2,2000,4176.0,29232.0,19488,84,1115592.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,250000
60.0,8520,1,0,3,3,0,0,6,7,1916,1950,0,11,12,0.0,3,2,0,4,4,3,5,168.0,3,546.0,0.0,714.0,4,0,1664,862,0,2526,0.0,0.0,2,0,5,1,2,10,6,1,2,1916.0,3,1.0,216.0,5,5,2,88,15,0,0,0,0,3,1,0,3240.0,19440.0,15156,60,413856.0,1,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,136000
42.0,14892,1,1,0,1,0,2,9,5,2006,2007,0,12,13,160.0,0,4,2,0,4,1,2,1320.0,6,0.0,426.0,1746.0,0,1,1746,0,0,1746,1.0,0.0,2,0,3,1,0,7,6,2,2,2006.0,0,3.0,758.0,5,5,2,201,39,0,0,0,0,3,4,0,3492.0,31428.0,15714,63,1520548.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,377500
60.0,6000,1,1,3,3,0,0,6,6,1941,1950,0,13,14,0.0,3,2,0,4,1,3,0,375.0,6,0.0,360.0,735.0,0,1,869,349,0,1218,0.0,1.0,1,0,3,1,3,6,6,1,2,2003.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,0,1953.0,11718.0,7308,36,854040.0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,131000
70.0,9100,1,1,3,3,0,2,7,5,2000,2000,0,12,13,244.0,2,4,2,2,4,0,2,1400.0,6,0.0,125.0,1525.0,0,1,1525,0,0,1525,1.0,0.0,2,0,3,1,2,6,6,0,3,2000.0,2,2.0,541.0,5,5,2,219,36,0,0,0,0,3,4,0,3050.0,21350.0,10675,42,1082000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,235000
65.0,8944,1,1,3,3,0,2,5,5,1967,1967,0,9,10,0.0,3,4,1,4,4,3,6,0.0,6,0.0,1584.0,1584.0,4,1,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,4,0,3,1967.0,3,3.0,792.0,5,5,2,0,152,0,0,0,0,3,4,0,3168.0,15840.0,7920,40,1557864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,124000
68.0,7838,1,1,3,3,0,6,5,5,1967,1967,0,6,6,0.0,3,4,1,4,4,0,0,769.0,6,0.0,95.0,864.0,4,1,900,0,0,900,1.0,0.0,1,0,3,1,3,6,6,1,4,1967.0,2,1.0,288.0,5,5,2,175,144,0,0,0,0,3,3,0,1764.0,8820.0,4500,30,566496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,123000
60.0,10800,1,2,3,3,0,0,6,7,1905,2000,0,13,14,0.0,3,4,0,1,4,3,6,0.0,6,0.0,482.0,482.0,0,0,1221,691,0,1912,0.0,0.0,2,0,3,2,3,7,6,1,5,2003.0,3,2.0,672.0,2,5,2,0,25,212,0,0,0,3,4,0,2394.0,14364.0,11472,42,1280160.0,1,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,163000
53.0,4045,1,1,3,3,0,2,7,5,2006,2006,0,12,13,45.0,2,4,2,2,4,0,2,1070.0,6,0.0,286.0,1356.0,0,1,1500,0,0,1500,1.0,0.0,2,0,2,1,2,6,6,1,2,2006.0,0,3.0,648.0,5,5,2,161,20,0,0,0,0,3,4,0,2856.0,19992.0,10500,42,1299888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,246578
88.0,12665,1,1,0,3,0,5,8,5,2005,2006,0,12,13,245.0,2,4,2,2,1,1,6,0.0,6,0.0,1094.0,1094.0,0,1,1133,1349,0,2482,0.0,0.0,2,1,4,1,2,9,6,1,2,2005.0,0,3.0,642.0,5,5,2,144,39,0,0,0,0,3,4,0,3576.0,28608.0,19856,72,1287210.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,281213
85.0,57200,1,1,0,0,2,2,5,5,1948,1950,0,13,14,0.0,3,4,1,4,4,0,1,353.0,5,334.0,60.0,747.0,4,1,1687,0,0,1687,1.0,0.0,1,0,3,1,3,7,2,2,5,1966.0,3,2.0,572.0,5,5,0,0,0,50,0,0,0,3,4,0,2434.0,12170.0,8435,35,1114256.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,160000
51.0,6120,1,1,3,3,0,5,5,8,1920,2004,0,8,8,0.0,3,4,0,4,4,2,6,0.0,6,0.0,939.0,939.0,0,1,939,574,0,1513,0.0,0.0,1,1,4,1,3,8,6,0,3,1933.0,3,1.0,180.0,1,1,0,24,0,150,0,0,0,3,4,0,2452.0,12260.0,7565,40,345600.0,1,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,137500
60.0,7200,1,1,3,3,0,0,5,4,1950,1982,0,12,14,0.0,3,4,1,4,4,3,5,180.0,1,352.0,676.0,1208.0,2,1,1136,768,0,1904,1.0,0.0,1,1,3,1,3,7,2,0,3,1950.0,3,1.0,240.0,5,5,2,0,0,168,0,0,0,3,0,0,3112.0,15560.0,9520,35,468000.0,1,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,138000
51.0,6171,1,1,3,3,0,0,6,6,1925,1990,0,14,15,0.0,3,4,0,4,4,3,1,264.0,6,0.0,712.0,976.0,0,1,1160,448,0,1608,0.0,0.0,2,1,3,1,2,7,6,1,2,1925.0,3,1.0,216.0,1,5,2,147,16,0,0,0,0,3,2,0,2584.0,15504.0,9648,42,415800.0,1,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,137450
50.0,6000,1,1,3,3,0,0,6,7,1929,1950,0,14,15,0.0,3,4,0,4,4,3,6,0.0,6,0.0,862.0,862.0,4,1,950,208,0,1158,0.0,0.0,1,0,3,1,3,5,6,1,2,1929.0,2,1.0,208.0,5,5,2,0,0,112,0,0,0,3,4,0,2020.0,12120.0,6948,30,401232.0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,120000
62.0,7415,1,1,0,3,0,5,6,5,2004,2004,0,12,13,0.0,3,4,2,4,4,3,2,759.0,6,0.0,80.0,839.0,0,1,864,729,0,1593,1.0,0.0,2,1,3,1,3,8,6,1,5,2004.0,0,2.0,398.0,5,5,2,100,75,0,0,0,0,3,4,0,2432.0,14592.0,9558,48,797592.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,193000
64.0,6762,1,1,3,3,0,2,7,5,2006,2006,0,12,13,0.0,2,4,2,2,1,0,6,0.0,6,0.0,1286.0,1286.0,0,1,1294,0,0,1294,0.0,0.0,2,0,2,1,2,6,6,1,2,2006.0,2,2.0,662.0,5,5,2,168,55,0,0,0,0,3,4,0,2580.0,18060.0,9058,42,1327972.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,193879
49.0,15256,1,1,0,3,0,2,8,5,2007,2007,0,12,13,84.0,2,4,2,2,4,1,2,929.0,6,0.0,556.0,1485.0,0,1,1464,0,0,1464,1.0,0.0,2,0,3,1,2,6,6,0,3,2007.0,3,3.0,754.0,5,5,2,168,160,0,0,0,0,3,4,0,2949.0,23592.0,11712,48,1513278.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,282922
60.0,10410,1,0,3,3,0,0,3,4,1915,1950,0,13,14,0.0,3,4,2,4,4,3,6,0.0,6,0.0,672.0,672.0,4,1,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,6,0,3,1998.0,3,3.0,936.0,5,5,2,216,0,160,0,0,0,3,2,0,1886.0,5658.0,3642,18,1792440.0,1,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,105000
44.0,3842,1,1,0,1,1,2,8,5,2004,2005,0,5,5,174.0,2,4,2,0,4,1,2,1373.0,6,0.0,221.0,1594.0,0,1,1646,0,0,1646,1.0,1.0,2,0,2,1,2,5,6,1,2,2004.0,0,2.0,482.0,5,5,2,128,53,0,0,155,0,3,4,0,3240.0,25920.0,13168,40,965928.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,275000
70.0,8445,1,1,3,3,0,6,5,7,1972,2007,0,6,15,0.0,3,4,1,2,4,0,2,656.0,6,0.0,112.0,768.0,4,1,768,0,0,768,1.0,0.0,1,0,2,1,3,5,6,0,3,1988.0,3,2.0,396.0,5,5,2,58,0,0,0,0,0,3,2,0,1536.0,7680.0,3840,25,780912.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,133000
